doi,title,authors,published_date,volume,issue,page,article_number,citation_count,publisher,abstract,author_details,collection_timestamp,created_date,crossref_subtype,crossref_type,data_source,first_page,issn_list,journal,language,last_page,license_info,publication_year,subject_areas,updated_date
10.1186/1471-2458-15-4,“I don’t mind damaging my own body” A qualitative study of the factors that motivate smokers to quit,Jane Bethea; Barnaby Murtagh; Susan E Wallace,2015-12-01,15,1,,4,18,Springer Science and Business Media LLC,,"{'given': 'Jane', 'family': 'Bethea', 'orcid': '', 'full_name': 'Jane Bethea'}; {'given': 'Barnaby', 'family': 'Murtagh', 'orcid': '', 'full_name': 'Barnaby Murtagh'}; {'given': 'Susan E', 'family': 'Wallace', 'orcid': '', 'full_name': 'Susan E Wallace'}",2025-11-02T12:31:42.938566,2015-06-18T07:42:43Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://www.springer.com/tdm', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-01-22T17:46:51Z
10.1186/s12889-014-1341-6,Atrial fibrillation and cycling: six year follow-up of the Taupo bicycle study,Alistair Woodward; Sandar Tin Tin; Rob N Doughty; Shanthi Ameratunga,2015-12-01,15,1,,23,9,Springer Science and Business Media LLC,,"{'given': 'Alistair', 'family': 'Woodward', 'orcid': '', 'full_name': 'Alistair Woodward'}; {'given': 'Sandar', 'family': 'Tin Tin', 'orcid': '', 'full_name': 'Sandar Tin Tin'}; {'given': 'Rob N', 'family': 'Doughty', 'orcid': '', 'full_name': 'Rob N Doughty'}; {'given': 'Shanthi', 'family': 'Ameratunga', 'orcid': '', 'full_name': 'Shanthi Ameratunga'}",2025-11-02T12:31:42.938599,2015-01-20T12:18:25Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-02-26T07:38:09Z
10.1186/s12889-015-1347-8,Randomized controlled trial of a minimal versus extended Internet-based intervention for problem drinkers: study protocol,John A Cunningham; Christian S Hendershot; Jürgen Rehm,2015-12-01,15,1,,21,4,Springer Science and Business Media LLC,,"{'given': 'John A', 'family': 'Cunningham', 'orcid': '', 'full_name': 'John A Cunningham'}; {'given': 'Christian S', 'family': 'Hendershot', 'orcid': '', 'full_name': 'Christian S Hendershot'}; {'given': 'Jürgen', 'family': 'Rehm', 'orcid': '', 'full_name': 'Jürgen Rehm'}",2025-11-02T12:31:42.938631,2015-01-20T12:18:58Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-02-26T07:38:09Z
10.1186/s12889-015-1349-6,"Associations of psychological capital, demographic and occupational factors with cigarette smoking among Chinese underground coal miners",Li Liu; Xin Xu; Hui Wu; Yilong Yang; Lie Wang,2015-12-01,15,1,,20,21,Springer Science and Business Media LLC,,"{'given': 'Li', 'family': 'Liu', 'orcid': '', 'full_name': 'Li Liu'}; {'given': 'Xin', 'family': 'Xu', 'orcid': '', 'full_name': 'Xin Xu'}; {'given': 'Hui', 'family': 'Wu', 'orcid': '', 'full_name': 'Hui Wu'}; {'given': 'Yilong', 'family': 'Yang', 'orcid': '', 'full_name': 'Yilong Yang'}; {'given': 'Lie', 'family': 'Wang', 'orcid': '', 'full_name': 'Lie Wang'}",2025-11-02T12:31:42.938667,2015-01-20T17:17:06Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2021-09-02T07:40:10Z
10.1186/s12889-015-1375-4,A worksite intervention to reduce the cardiovascular risk: proposal of a study design easy to integrate within Italian organization of occupational health surveillance,Giuseppe Mastrangelo; Gianluca Marangi; Danilo Bontadi; Emanuela Fadda; Luca Cegolon; Melania Bortolotto; Ugo Fedeli; Luciano Marchiori,2015-12-01,15,1,,12,5,Springer Science and Business Media LLC,,"{'given': 'Giuseppe', 'family': 'Mastrangelo', 'orcid': '', 'full_name': 'Giuseppe Mastrangelo'}; {'given': 'Gianluca', 'family': 'Marangi', 'orcid': '', 'full_name': 'Gianluca Marangi'}; {'given': 'Danilo', 'family': 'Bontadi', 'orcid': '', 'full_name': 'Danilo Bontadi'}; {'given': 'Emanuela', 'family': 'Fadda', 'orcid': '', 'full_name': 'Emanuela Fadda'}; {'given': 'Luca', 'family': 'Cegolon', 'orcid': '', 'full_name': 'Luca Cegolon'}; {'given': 'Melania', 'family': 'Bortolotto', 'orcid': '', 'full_name': 'Melania Bortolotto'}; {'given': 'Ugo', 'family': 'Fedeli', 'orcid': '', 'full_name': 'Ugo Fedeli'}; {'given': 'Luciano', 'family': 'Marchiori', 'orcid': '', 'full_name': 'Luciano Marchiori'}",2025-11-02T12:31:42.938709,2015-01-20T12:05:37Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-08-19T18:25:59Z
10.1186/s12889-015-1359-4,Serum lipids in Brazilian children and adolescents: determining their reference intervals,Natasha Slhessarenko; Cristina MA Jacob; Raymundo S Azevedo; Cor JF Fontes; Glaucia V Novak; Adagmar Andriolo,2015-12-01,15,1,,18,10,Springer Science and Business Media LLC,,"{'given': 'Natasha', 'family': 'Slhessarenko', 'orcid': '', 'full_name': 'Natasha Slhessarenko'}; {'given': 'Cristina MA', 'family': 'Jacob', 'orcid': '', 'full_name': 'Cristina MA Jacob'}; {'given': 'Raymundo S', 'family': 'Azevedo', 'orcid': '', 'full_name': 'Raymundo S Azevedo'}; {'given': 'Cor JF', 'family': 'Fontes', 'orcid': '', 'full_name': 'Cor JF Fontes'}; {'given': 'Glaucia V', 'family': 'Novak', 'orcid': '', 'full_name': 'Glaucia V Novak'}; {'given': 'Adagmar', 'family': 'Andriolo', 'orcid': '', 'full_name': 'Adagmar Andriolo'}",2025-11-02T12:31:42.938746,2015-01-20T17:18:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2022-04-27T03:17:37Z
10.1186/s12889-015-1367-4,Stage of HIV presentation at initial clinic visit following a community-based HIV testing campaign in rural Kenya,John Haskew; Kenrick Turner; Gunnar Rø; Andrew Ho; Davies Kimanga; Shahnaaz Sharif,2015-12-01,15,1,,16,19,Springer Science and Business Media LLC,,"{'given': 'John', 'family': 'Haskew', 'orcid': '', 'full_name': 'John Haskew'}; {'given': 'Kenrick', 'family': 'Turner', 'orcid': '', 'full_name': 'Kenrick Turner'}; {'given': 'Gunnar', 'family': 'Rø', 'orcid': '', 'full_name': 'Gunnar Rø'}; {'given': 'Andrew', 'family': 'Ho', 'orcid': '', 'full_name': 'Andrew Ho'}; {'given': 'Davies', 'family': 'Kimanga', 'orcid': '', 'full_name': 'Davies Kimanga'}; {'given': 'Shahnaaz', 'family': 'Sharif', 'orcid': '', 'full_name': 'Shahnaaz Sharif'}",2025-11-02T12:31:42.938816,2015-01-20T12:15:55Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-02-26T07:38:09Z
10.1186/s12889-015-1374-5,"Socio-economic resources, young child feeding practices, consumption of highly processed snacks and sugar-sweetened beverages: a population-based survey in rural northwestern Nicaragua",Mariela Contreras; Elmer Zelaya Blandón; Lars-Åke Persson; Anders Hjern; Eva-Charlotte Ekström,2015-12-01,15,1,,25,14,Springer Science and Business Media LLC,,"{'given': 'Mariela', 'family': 'Contreras', 'orcid': '', 'full_name': 'Mariela Contreras'}; {'given': 'Elmer Zelaya', 'family': 'Blandón', 'orcid': '', 'full_name': 'Elmer Zelaya Blandón'}; {'given': 'Lars-Åke', 'family': 'Persson', 'orcid': '', 'full_name': 'Lars-Åke Persson'}; {'given': 'Anders', 'family': 'Hjern', 'orcid': '', 'full_name': 'Anders Hjern'}; {'given': 'Eva-Charlotte', 'family': 'Ekström', 'orcid': '', 'full_name': 'Eva-Charlotte Ekström'}",2025-11-02T12:31:42.938853,2015-01-20T17:18:46Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-08-19T22:27:37Z
10.1186/s12889-015-1377-2,The association between social position and self-rated health in 10 deprived neighbourhoods,Carsten Kronborg Bak; Pernille Tanggaard Andersen; Unni Dokkedal,2015-12-01,15,1,,14,8,Springer Science and Business Media LLC,,"{'given': 'Carsten Kronborg', 'family': 'Bak', 'orcid': '', 'full_name': 'Carsten Kronborg Bak'}; {'given': 'Pernille Tanggaard', 'family': 'Andersen', 'orcid': '', 'full_name': 'Pernille Tanggaard Andersen'}; {'given': 'Unni', 'family': 'Dokkedal', 'orcid': '', 'full_name': 'Unni Dokkedal'}",2025-11-02T12:31:42.938884,2015-01-20T17:05:57Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2024-06-06T17:45:33Z
10.1186/s12889-015-1378-1,Prevalence of tuberculosis and treatment outcome among university students in Northwest Ethiopia: a retrospective study,Beyene Moges; Bemnet Amare; Gizachew Yismaw; Meseret Workineh; Shitaye Alemu; Desalew Mekonnen; Ermias Diro; Belay Tesema; Afework Kassu,2015-12-01,15,1,,15,16,Springer Science and Business Media LLC,,"{'given': 'Beyene', 'family': 'Moges', 'orcid': '', 'full_name': 'Beyene Moges'}; {'given': 'Bemnet', 'family': 'Amare', 'orcid': '', 'full_name': 'Bemnet Amare'}; {'given': 'Gizachew', 'family': 'Yismaw', 'orcid': '', 'full_name': 'Gizachew Yismaw'}; {'given': 'Meseret', 'family': 'Workineh', 'orcid': '', 'full_name': 'Meseret Workineh'}; {'given': 'Shitaye', 'family': 'Alemu', 'orcid': '', 'full_name': 'Shitaye Alemu'}; {'given': 'Desalew', 'family': 'Mekonnen', 'orcid': '', 'full_name': 'Desalew Mekonnen'}; {'given': 'Ermias', 'family': 'Diro', 'orcid': '', 'full_name': 'Ermias Diro'}; {'given': 'Belay', 'family': 'Tesema', 'orcid': '', 'full_name': 'Belay Tesema'}; {'given': 'Afework', 'family': 'Kassu', 'orcid': '', 'full_name': 'Afework Kassu'}",2025-11-02T12:31:42.938926,2015-01-20T16:52:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/2.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-02-26T12:38:10Z
10.1186/s12889-015-1354-9,Good practice characteristics of diet and physical activity interventions and policies: an umbrella review,Karolina Horodyska; Aleksandra Luszczynska; Matthijs van den Berg; Marieke Hendriksen; Gun Roos; Ilse De Bourdeaudhuij; Johannes Brug,2015-12-01,15,1,,19,52,Springer Science and Business Media LLC,,"{'given': 'Karolina', 'family': 'Horodyska', 'orcid': '', 'full_name': 'Karolina Horodyska'}; {'given': 'Aleksandra', 'family': 'Luszczynska', 'orcid': '', 'full_name': 'Aleksandra Luszczynska'}; {'given': 'Matthijs', 'family': 'van den Berg', 'orcid': '', 'full_name': 'Matthijs van den Berg'}; {'given': 'Marieke', 'family': 'Hendriksen', 'orcid': '', 'full_name': 'Marieke Hendriksen'}; {'given': 'Gun', 'family': 'Roos', 'orcid': '', 'full_name': 'Gun Roos'}; {'given': 'Ilse', 'family': 'De Bourdeaudhuij', 'orcid': '', 'full_name': 'Ilse De Bourdeaudhuij'}; {'given': 'Johannes', 'family': 'Brug', 'orcid': '', 'full_name': 'Johannes Brug'}",2025-11-02T12:31:42.938965,2015-01-20T17:17:45Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2021-09-02T07:36:33Z
10.1186/s12889-015-1376-3,"Tuberculosis risk factors among tuberculosis patients in Kampala, Uganda: implications for tuberculosis control",Bruce J Kirenga; Willy Ssengooba; Catherine Muwonge; Lydia Nakiyingi; Stephen Kyaligonza; Samuel Kasozi; Frank Mugabe; Martin Boeree; Moses Joloba; Alphonse Okwera,2015-12-01,15,1,,13,64,Springer Science and Business Media LLC,,"{'given': 'Bruce J', 'family': 'Kirenga', 'orcid': '', 'full_name': 'Bruce J Kirenga'}; {'given': 'Willy', 'family': 'Ssengooba', 'orcid': '', 'full_name': 'Willy Ssengooba'}; {'given': 'Catherine', 'family': 'Muwonge', 'orcid': '', 'full_name': 'Catherine Muwonge'}; {'given': 'Lydia', 'family': 'Nakiyingi', 'orcid': '', 'full_name': 'Lydia Nakiyingi'}; {'given': 'Stephen', 'family': 'Kyaligonza', 'orcid': '', 'full_name': 'Stephen Kyaligonza'}; {'given': 'Samuel', 'family': 'Kasozi', 'orcid': '', 'full_name': 'Samuel Kasozi'}; {'given': 'Frank', 'family': 'Mugabe', 'orcid': '', 'full_name': 'Frank Mugabe'}; {'given': 'Martin', 'family': 'Boeree', 'orcid': '', 'full_name': 'Martin Boeree'}; {'given': 'Moses', 'family': 'Joloba', 'orcid': '', 'full_name': 'Moses Joloba'}; {'given': 'Alphonse', 'family': 'Okwera', 'orcid': '', 'full_name': 'Alphonse Okwera'}",2025-11-02T12:31:42.939010,2015-01-20T12:05:55Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-08-19T18:26:08Z
10.1186/s12889-015-1363-8,"Prevalence and predictors of adolescents’ cigarette smoking in Madinah, Saudi Arabia: a school-based cross-sectional study",Abdulmohsen Al-Zalabani; Khaled Kasim,2015-12-01,15,1,,17,36,Springer Science and Business Media LLC,,"{'given': 'Abdulmohsen', 'family': 'Al-Zalabani', 'orcid': '', 'full_name': 'Abdulmohsen Al-Zalabani'}; {'given': 'Khaled', 'family': 'Kasim', 'orcid': '', 'full_name': 'Khaled Kasim'}",2025-11-02T12:31:42.939038,2015-01-20T17:18:28Z,,journal-article,crossref,,1471-2458,BMC Public Health,en,,"{'url': 'http://creativecommons.org/licenses/by/4.0', 'start': {'date-parts': [[2015, 1, 21]], 'date-time': '2015-01-21T00:00:00Z', 'timestamp': 1421798400000}}",2015,,2019-02-26T12:38:09Z
